,entname,is_bra,pledgenum,taxunpaidnum,priclasecam,is_bp,labels,tag
711,0fc21e12caffa7fff3d7ae4bdac07976,0,0,0,0,0.076923077,0,0
712,0ff45779333c937cd792a929b6493946,0,0,0,0,0.076923077,0,0
713,1013fd15204a82a0640663a91a0179e9,0,0,0,0,0.076923077,0,0
714,10684d140c339f3d588018f6302a9920,0,0,0,0,0.076923077,0,0
715,10b31803a64ddf72a6c6b389999396d8,0,0,0,0,0.076923077,0,0
716,10d6936a5d466e6db58e441e65bc6c6b,0,0,0,0,0.076923077,0,0
717,11176dbd53423e3b82d3de9a6ff3e5a4,0,0,0,0,0.076923077,0,0
718,11320553dcc5bbd5ee9d6884c37c187b,0,0,0,0,0.076923077,0,0
336,376a1a82c3d28a56a222393966379a20,0.25,0,3.42E-05,0,0,1,1
719,117cf8be0975172a9355eb58317c35ef,0,0,0,0,0.076923077,0,0
720,117f2111b7e89a2c5c18e2acdce2da01,0,0,0,0,0.076923077,0,0
721,11c9aa44b4d72e4529f2e16b701e39a4,0,0,0,0,0.076923077,0,0
722,11f545d3b1abccd26227ca2f7c7c6a31,0,0,0,0,0.076923077,0,0
723,11f6b0be04dadd2a6b9aa5efe37f1f22,0,0,0,0,0.076923077,0,0
724,1258915e0c45aa9172c3a266722acbed,0,0,0,0,0.076923077,0,0
725,1285957e7c400cdf27c02d9ebf059fa0,0,0,0,0,0.076923077,0,0
726,12fb48f8b698e958f2387b4d7331fb61,0,0,0,0,0.076923077,0,0
345,c33d656f68f3d5e85649c71c8be3c637,0.25,0,2.26E-05,0,0,1,1
727,132b6313e18d17a1a6bfd0e82b2738b3,0,0,0,0,0.076923077,0,0
728,1369851ca21ca7eee4ad3db4874e317b,0,0,0,0,0.076923077,0,0
729,13737e7d4f1701913d6c518610f37ee6,0,0,0,0,0.076923077,0,0
730,13cf0e8607b8cacb866ef250495c1f7c,0,0,0,0,0.076923077,0,0
731,13d4e6b3d601ad29f90e95e02b9e30d5,0,0,0,0,0.076923077,0,0
732,14642110e440b9544a2535763621649c,0,0,0,0,0.076923077,0,0
733,1477461b12dd2d1a1bffef01a852f53d,0,0,0,0,0.076923077,0,0
734,14a96e75c417085ef5652dfe148447d0,0,0,0,0,0.076923077,0,0
735,14ed6b2a4253d2db3bffb951e0647cba,0,0,0,0,0.076923077,0,0
736,15214db3543d39e0f8b59372936e30b0,0,0,0,0,0.076923077,0,0
737,152b280d2173276461d163bbc4700c77,0,0,0,0,0.076923077,0,0
738,15391552615f4d0d8ad74d2784a634e8,0,0,0,0,0.076923077,0,0
739,158e6e2a136b894f4524fb78631d5d4b,0,0,0,0,0.076923077,0,0
740,15d996288bb93ccf54047f518e6920c7,0,0,0,0,0.076923077,0,0
741,164d178c7244345bb2b1d430c833e865,0,0,0,0,0.076923077,0,0
742,16d718264bc5d040f51fc42bd72ffb77,0,0,0,0,0.076923077,0,0
743,1770ae251a4628b4afe1da30e107fb9a,0,0,0,0,0.076923077,0,0
744,17c791d22112350f09cbb7c0c8baa1cb,0,0,0,0,0.076923077,0,0
745,17d201ae93094494fb6b3dacca10d82a,0,0,0,0,0.076923077,0,0
746,17d6b2b08a7c96b78805b822907bb086,0,0,0,0,0.076923077,0,0
747,17e9becb82276f27f2200af8ad4e7ea1,0,0,0,0,0.076923077,0,0
748,181b8dbabfc5ef3323feb1c86debb466,0,0,0,0,0.076923077,0,0
749,1850f8f5b6fe91956abc39d834a1619f,0,0,0,0,0.076923077,0,0
750,19072582769b00cde97e51aa1793ce5c,0,0,0,0,0.076923077,0,0
751,19121045980b437c35b286b3dbc80d0e,0,0,0,0,0.076923077,0,0
752,19491dc9e28269b2ddd1e1125a7d5560,0,0,0,0,0.076923077,0,0
753,195b206a56b7916504c1db4c1953f0b3,0,0,0,0,0.076923077,0,0
754,19e21f47e6289afa23eb4e055e0d6fc6,0,0,0,0,0.076923077,0,0
755,19e7a403d8b9f7075a8d80886ddda65c,0,0,0,0,0.076923077,0,0
756,1a8c0388d874ce62d8ee7cbf9e5c6577,0,0,0,0,0.076923077,0,0
757,1ad4052e2f1b3608eb91482f33da955c,0,0,0,0,0.076923077,0,0
758,1b1198f2157777759cf1e9541891f83e,0,0,0,0,0.076923077,0,0
759,1b4147de0368678c17b376252acbf37c,0,0,0,0,0.076923077,0,0
760,1b67270815bafd65c89d1cf3ae569974,0,0,0,0,0.076923077,0,0
761,1bbbccf914bcf1f94f9aff979c3cbd29,0,0,0,0,0.076923077,0,0
762,1bf01e76a43003dbdfd6e538936f920f,0,0,0,0,0.076923077,0,0
763,1bf0eb2c27399c52eafeed47508213e5,0,0,0,0,0.076923077,0,0
764,1ca4f59d920ce15841dfca1a7a611a8e,0,0,0,0,0.076923077,0,0
765,1cccddc13df6371ed4df397c4c9efaf8,0,0,0,0,0.076923077,0,0
766,1cced35d12ca70bd51a15cd1ece3c6cc,0,0,0,0,0.076923077,0,0
386,96ade53421eb799764a1ae02cae9f19e,0.25,0,7.64E-07,0,0,1,1
767,1ceeefd33653590de682e2af164e19c6,0,0,0,0,0.076923077,0,0
388,f51201f9a2880e6ae4ee8510a2f45d16,0.25,0,5.66E-07,0,0,1,1
768,1d0fcddda61505504199f05a0db0a688,0,0,0,0,0.076923077,0,0
769,1d20a82a7a5dd0fdb4f8b808d911359f,0,0,0,0,0.076923077,0,0
770,1d3a53ffc02ae1f73dd27720cdb6ba7e,0,0,0,0,0.076923077,0,0
771,1d7d765715b07ab6e67b889b2e29f6ae,0,0,0,0,0.076923077,0,0
772,1da8b9ac0884192bd13d90daab892262,0,0,0,0,0.076923077,0,0
394,aed067f22e21ebcf893bd5c077e9bedd,0,0,0,0,1,-1,2
395,43b26e077132cd7dd85031c80afaa08d,0,0,0,0,0.846153846,-1,2
396,a5fe2960d24fbdb15b7cb8bda2168e62,0,0,0,0,0.769230769,-1,2
773,1de24ef59841725a9745dea30c39d8d9,0,0,0,0,0.076923077,0,0
774,1e30cf31d46db1316a2d0c42a7fe3420,0,0,0,0,0.076923077,0,0
775,1e322070b1ff72ba70c07387c3a26062,0,0,0,0,0.076923077,0,0
776,1e4ca022a41bd4b75007169d10d5faa5,0,0,0,0,0.076923077,0,0
777,1f0898913c48ccf5cd7416b4ab5afd0b,0,0,0,0,0.076923077,0,0
778,1f0d0a7c1013bf765483e1c722c682d2,0,0,0,0,0.076923077,0,0
779,1fad420539cc2a289a68ac3b7ddaeb3f,0,0,0,0,0.076923077,0,0
780,1fb2562f7b724d6201701239573e821c,0,0,0,0,0.076923077,0,0
781,1fcdf0a0752f0449af6ffa42b14e95d2,0,0,0,0,0.076923077,0,0
782,201f8a3d5b0c747da4f166bf6a9b55d7,0,0,0,0,0.076923077,0,0
783,20712c1cfef9c9fa1b296f8a481f1dfb,0,0,0,0,0.076923077,0,0
408,4314c8d0244cefc1b3d4b9fb4be9a2ee,0.25,0,0,0,0.307692308,1,1
784,213fb050a711f0dd3039dbb88cd1de6e,0,0,0,0,0.076923077,0,0
786,21bede1f76410e49a015b9a9a715fd34,0,0,0,0,0.076923077,0,0
787,22794c5d26b5e41778619e83bbbab30a,0,0,0,0,0.076923077,0,0
788,227de0b5939fe4282f7b2943c3359ea5,0,0,0,0,0.076923077,0,0
789,22e1c782362c76dcc9c81f9233b0ca19,0,0,0,0,0.076923077,0,0
414,fc2697d235f6246d765156f9ab96cfd3,0.25,0,0,0,0.307692308,1,1
790,22f0bb2f1a2495c4abd27a00e98e9318,0,0,0,0,0.076923077,0,0
791,22fce5a1be7704ad59dac58b5d681c79,0,0,0,0,0.076923077,0,0
792,23474ba23d66b658af7b500cb9792307,0,0,0,0,0.076923077,0,0
793,2362d3e2f42c5f3e8c4a4f8d45938c59,0,0,0,0,0.076923077,0,0
794,23d3d1318595bef53a5c4d0e4fd90a5d,0,0,0,0,0.076923077,0,0
795,23fb1841d36665dd0c5757d90fba53de,0,0,0,0,0.076923077,0,0
796,23fd6cdb6fc748ea6e51646f84360f88,0,0,0,0,0.076923077,0,0
797,24580eddd5843fa2272df6631c8ac05a,0,0,0,0,0.076923077,0,0
798,24648e5002ef2d89852edfd701c61b9a,0,0,0,0,0.076923077,0,0
799,24de32cd7a588b00d3311575f9ba5b1a,0,0,0,0,0.076923077,0,0
425,429027f30fabfdb8c0edcb410459d87c,0.25,0,0,0,0.230769231,1,1
800,24eab27990ccfd827906cfc49d684515,0,0,0,0,0.076923077,0,0
801,24eca9f1bcfd5d472cf9ce46aebab51b,0,0,0,0,0.076923077,0,0
802,254220fd6495e68e27cc1cd0b72eb610,0,0,0,0,0.076923077,0,0
803,259b5ddc7a7f4c3dff8814376670f106,0,0,0,0,0.076923077,0,0
804,261ddf82896c654d87a8adb270de347c,0,0,0,0,0.076923077,0,0
805,26307ba4788b375cce5f17fe322e1924,0,0,0,0,0.076923077,0,0
806,26633f47d1a6276055050d90db3e07bb,0,0,0,0,0.076923077,0,0
807,26c4d46e53204819f7994f6f71f48edc,0,0,0,0,0.076923077,0,0
808,26eb3c807904389fefc879e5b2303a6d,0,0,0,0,0.076923077,0,0
810,27c9ae8492618aa22440bec042d94fa8,0,0,0,0,0.076923077,0,0
811,27f0c86b8256d05ee938172e0029d11d,0,0,0,0,0.076923077,0,0
812,284295aad0fed84b3a2733911a88355c,0,0,0,0,0.076923077,0,0
813,28493da40e9d033c225054595133a44b,0,0,0,0,0.076923077,0,0
814,28865cee19b2de901c33a1ca244c7320,0,0,0,0,0.076923077,0,0
815,29442747c3c0768ac0d3b21f74ed5bcf,0,0,0,0,0.076923077,0,0
816,2949fd2db294a434826bce8307b80881,0,0,0,0,0.076923077,0,0
817,297c68f697c11808442e11a8599b0601,0,0,0,0,0.076923077,0,0
818,2a48979f2410351c41559f9cadb3b960,0,0,0,0,0.076923077,0,0
819,2a4d8b9cbf6967c238038d133bbcd3bb,0,0,0,0,0.076923077,0,0
820,2a5811f9e3f12478f73f14a26a590a47,0,0,0,0,0.076923077,0,0
821,2a95a230ca48d071862fe9bd4ad482e9,0,0,0,0,0.076923077,0,0
822,2ab2a6c6c61233e922850a82f785ec1d,0,0,0,0,0.076923077,0,0
823,2b06012af4295641e46044648e18bb9a,0,0,0,0,0.076923077,0,0
824,2b137577e0a54446dc19dbd08acfa239,0,0,0,0,0.076923077,0,0
825,2b56d5f59394aa6fdc0139fca84554c2,0,0,0,0,0.076923077,0,0
826,2baed9e4e45f4c57edca4f898dd7573f,0,0,0,0,0.076923077,0,0
827,2be43cd68a3d56472efcde2382574e65,0,0,0,0,0.076923077,0,0
828,2bfe71f418d9a07403081a4bd426c86a,0,0,0,0,0.076923077,0,0
829,2c25fc31c6df169e820917ef8f444ef3,0,0,0,0,0.076923077,0,0
830,2c2c59ee99a0b504cb1a423fb2edbe1e,0,0,0,0,0.076923077,0,0
831,2d93ef8d487afdf8049435c955642144,0,0,0,0,0.076923077,0,0
832,2dc6dbfff3409017f67110a3eda40c1a,0,0,0,0,0.076923077,0,0
833,2e61c9c114d9b1546d7207d76f61ac13,0,0,0,0,0.076923077,0,0
834,2f41d30c2e2b6987237ee214fde27fd8,0,0,0,0,0.076923077,0,0
835,2f4ee8ef976d92421eeec2a5b8bf573d,0,0,0,0,0.076923077,0,0
836,2f54afd83eb314d16733262da57e0c36,0,0,0,0,0.076923077,0,0
837,2f670961668ac5199b0f53682a1a889f,0,0,0,0,0.076923077,0,0
838,2f68da7a38e72d6e2519c81baf1c655b,0,0,0,0,0.076923077,0,0
839,2f85be7de668a8b612b8c6b496aab361,0,0,0,0,0.076923077,0,0
840,2f98a3556b5a5ca78904d614af785695,0,0,0,0,0.076923077,0,0
841,2fe5838ba9e44104737047229b38c35c,0,0,0,0,0.076923077,0,0
842,301efd1fc488665998d97993c12168dc,0,0,0,0,0.076923077,0,0
843,304b5d221c77c471978e88cd69bf9aad,0,0,0,0,0.076923077,0,0
844,305f3f85e635f2a0c5d94137c0fe40ed,0,0,0,0,0.076923077,0,0
845,30760bae09176e016f1448d1efc7de41,0,0,0,0,0.076923077,0,0
846,31087b9a1acbe8e3cdd91d148845a35c,0,0,0,0,0.076923077,0,0
472,2d6e4682c0bdbbfdad30c2730bf11eb6,0.25,0,0,0,0.153846154,1,1
847,313fd022ec21661235c261035791e9c2,0,0,0,0,0.076923077,0,0
848,315925d3c75815f0d721a9fe0c7d3ef4,0,0,0,0,0.076923077,0,0
849,3193aa6949f03984b4caa1e0ca80ed03,0,0,0,0,0.076923077,0,0
476,3368a11ad46c12baa9fbda1f0ab7ca60,0.25,0,0,0,0.153846154,1,1
850,31f223c0c1927f1f0fcdd89212ffad4b,0,0,0,0,0.076923077,0,0
851,322ad283e47e1b8f3ed934d32f08cdf3,0,0,0,0,0.076923077,0,0
852,324df487f9a6c57a090aa911ac6f38c0,0,0,0,0,0.076923077,0,0
853,3259723f4d702929e6de1b3fbec97c65,0,0,0,0,0.076923077,0,0
854,325c3521ec0d681ca4b91e0366190910,0,0,0,0,0.076923077,0,0
855,32aaa5776e006e234dd0881389cc6b7c,0,0,0,0,0.076923077,0,0
856,32c43aa02753b4f63a4189081788ac59,0,0,0,0,0.076923077,0,0
857,32c909218eddb60aac249cc5e3fb6999,0,0,0,0,0.076923077,0,0
858,331c1d4805decf4ff8e14f277af6fd99,0,0,0,0,0.076923077,0,0
486,3ebdbd1b0a89d290fe8b8e42c4757698,0.5,0,0,0,0.153846154,2,1
859,332901a96d77e08317fb5ece2dac1250,0,0,0,0,0.076923077,0,0
860,33e895a7f154a7870427935031988468,0,0,0,0,0.076923077,0,0
861,34559d0da875d0b9138a8ec48cbfa57e,0,0,0,0,0.076923077,0,0
490,46948540a485c206c13d63595977d9c6,0.25,0,0,0,0.153846154,1,1
862,34fc90f428f0b0c7cc93c7431f47ff7c,0,0,0,0,0.076923077,0,0
863,3571ee8e980880dde1dbcd6cb7cb9c29,0,0,0,0,0.076923077,0,0
864,35a0701c758640a71616ab254cfc689c,0,0,0,0,0.076923077,0,0
865,35c1c5ca3443cf6332d014115841aaf8,0,0,0,0,0.076923077,0,0
866,35c59b589e506cc1a1af2e75a7ef4f97,0,0,0,0,0.076923077,0,0
867,35c64a88304c2e614aa7d23b1515c921,0,0,0,0,0.076923077,0,0
868,35c95d99a8c570df63292fc08567d69b,0,0,0,0,0.076923077,0,0
498,4c50a33e5c951a9360d971296e871133,0.25,0,0,0,0.153846154,1,1
869,35cc454babf715cd31fbff2961eaad9b,0,0,0,0,0.076923077,0,0
870,35d3e047357ccfc9d960b8f705730ebc,0,0,0,0,0.076923077,0,0
871,35e3313fe57dbf07692438f5e274b8d8,0,0,0,0,0.076923077,0,0
872,35eb3e3ed2b5105feb3493e67f50efed,0,0,0,0,0.076923077,0,0
873,36270cf52241f96286b19ed09a2a426d,0,0,0,0,0.076923077,0,0
874,363dda598e533f93ab7a0c5d0314a6aa,0,0,0,0,0.076923077,0,0
875,369b17ef8025620e5bf4bd9d208e841e,0,0,0,0,0.076923077,0,0
876,375d82741070d6b3e2be1eab4bc24423,0,0,0,0,0.076923077,0,0
877,3779e77346eabb29f80f3956b6cadbfb,0,0,0,0,0.076923077,0,0
878,377feeb5f233ecc02e59b7e6cb9efeb6,0,0,0,0,0.076923077,0,0
879,37a0ba75eb55dd3e1567bf7650da8d78,0,0,0,0,0.076923077,0,0
880,37b42d56c7828b5be2a1c5e370db8e59,0,0,0,0,0.076923077,0,0
881,37ba586714174ceb05394d7c47e6758f,0,0,0,0,0.076923077,0,0
882,38070da273eb8c0c6291fb52ec2d0a73,0,0,0,0,0.076923077,0,0
883,3809cfc987ceefdb56f4e930b35f905c,0,0,0,0,0.076923077,0,0
514,5f624bbf1d3fc1cc056984b40a944897,0.25,0,0,0,0.153846154,1,1
884,3870e073d0593d902ece5332d360c9c8,0,0,0,0,0.076923077,0,0
885,3890cbbfa03cab29e5fe1858119f538c,0,0,0,0,0.076923077,0,0
886,3964487ce6c5598c7cd44a7869a70cac,0,0,0,0,0.076923077,0,0
887,3a1815f81c3ac6d5123e6a2e2f799b75,0,0,0,0,0.076923077,0,0
888,3aa1ef739c422f86d111fd1c4a78e4bf,0,0,0,0,0.076923077,0,0
889,3aff4525e3bcd7a080e430b5e15b73f0,0,0,0,0,0.076923077,0,0
890,3b34b73ee587dd34b6d4a17fa4eaa7ab,0,0,0,0,0.076923077,0,0
891,3b693db20b49641e13e93eb96446f9c9,0,0,0,0,0.076923077,0,0
892,3bfb091b9b2990652c28545c6d82feca,0,0,0,0,0.076923077,0,0
893,3c2b9eb3f4ac939131d462192c5ef037,0,0,0,0,0.076923077,0,0
894,3c44151eb80f9be51b3cf9178292fad9,0,0,0,0,0.076923077,0,0
895,3c727156972f4ccb826e3fd739bf2305,0,0,0,0,0.076923077,0,0
896,3cbce9ebfa17d529e1ae5d250e5f5292,0,0,0,0,0.076923077,0,0
897,3cc8fc7eb0ce272f73d399fd5a753a0a,0,0,0,0,0.076923077,0,0
529,70ee514aa1ae5d9cb91ac1294ea27f01,0.25,0,0,0,0.153846154,1,1
898,3d48f16a79b47dc603ec141efe7a39da,0,0,0,0,0.076923077,0,0
531,72d40ba049cdd43f768ef388606d0e86,0.25,0,0,0,0.153846154,1,1
899,3d4c6e324758740384ea986f3421f28c,0,0,0,0,0.076923077,0,0
900,3d7dfc343f7b372afb5131669a2df151,0,0,0,0,0.076923077,0,0
901,3dee6014c41094a9cacf5c3a94aaaf10,0,0,0,0,0.076923077,0,0
902,3ed20b30a9a13fbcf4445ea299ff219c,0,0,0,0,0.076923077,0,0
903,3f3b0cd15cf9cea037f97ba5f1520d0d,0,0,0,0,0.076923077,0,0
904,3f6bf70397094b1b93eb549363570a5a,0,0,0,0,0.076923077,0,0
905,3fb961ad23b05e35a5e756738d1eff5d,0,0,0,0,0.076923077,0,0
906,406c8d858352f74ba4b25d4beda967a9,0,0,0,0,0.076923077,0,0
907,414a13cffc5a3e4c6596da1cbd4e3f92,0,0,0,0,0.076923077,0,0
908,4152e2aaf0d8f635f65bc6258a6f3661,0,0,0,0,0.076923077,0,0
909,41742ea6007c297cfd6f72a8ff1d51e9,0,0,0,0,0.076923077,0,0
910,4182550514a115f3cdf9c51a2de5d6f3,0,0,0,0,0.076923077,0,0
911,41bf5a170e5dbc2056d1eee7a41440b4,0,0,0,0,0.076923077,0,0
912,41f20059ae610c52fb26d0420d7152b6,0,0,0,0,0.076923077,0,0
913,427a46c517370082982d4002c32fe967,0,0,0,0,0.076923077,0,0
914,428b36bb2e363303b6aaeeae2731423c,0,0,0,0,0.076923077,0,0
915,435629c5f56a2b0415c525b2dc64d0ce,0,0,0,0,0.076923077,0,0
916,439dc7fd74b3a3dee41ccbad10cdbbf0,0,0,0,0,0.076923077,0,0
917,44168b7b914ed7c8dcb998a5c51a5582,0,0,0,0,0.076923077,0,0
918,443aab98fae581b9eb5227eaab82dd0a,0,0,0,0,0.076923077,0,0
919,446b5fa6d4222d666b5b99c4a7108807,0,0,0,0,0.076923077,0,0
920,4486a504e9f1f30b99c698cf723ec64a,0,0,0,0,0.076923077,0,0
921,4491537c97994f1706ee31c0a68b7287,0,0,0,0,0.076923077,0,0
922,45296fabbbb8f117d1354b7708618b2d,0,0,0,0,0.076923077,0,0
923,452c77737763780131ad4267e232c254,0,0,0,0,0.076923077,0,0
924,454b6027bc2fbc56538dce1af1efdb00,0,0,0,0,0.076923077,0,0
925,45932df1a126006980ae48fec8bac736,0,0,0,0,0.076923077,0,0
926,463e07633604ace9c237258dd6efd099,0,0,0,0,0.076923077,0,0
927,4726787329169884b3c25a088544b4fd,0,0,0,0,0.076923077,0,0
928,473c5035fdb6fa359b8630b797ca23be,0,0,0,0,0.076923077,0,0
929,47bb977089b890d49aa3df8a827f688d,0,0,0,0,0.076923077,0,0
930,47eee461ad56eb90ecabccc147b74a7e,0,0,0,0,0.076923077,0,0
931,4820cf65581bb656255eff889abcfe36,0,0,0,0,0.076923077,0,0
932,482ae1da22eb2e2cbd67106a7d4a7fef,0,0,0,0,0.076923077,0,0
933,482c022c4104f0744ed4effa73e45253,0,0,0,0,0.076923077,0,0
934,497085967a0c144392eba9c23b6017fc,0,0,0,0,0.076923077,0,0
935,497a0f2c185dd8e26624be00f3f7e803,0,0,0,0,0.076923077,0,0
936,498f930c459a6adaa30180e01893f370,0,0,0,0,0.076923077,0,0
937,499f7b48f80f190557e307e73ae059f3,0,0,0,0,0.076923077,0,0
938,49d7d281e7cd49aeed4ce2f35007e8af,0,0,0,0,0.076923077,0,0
939,49ee756cc99279f488a825bd32bd1c61,0,0,0,0,0.076923077,0,0
940,4a276fedac545cf6e73477ae6aa3ac21,0,0,0,0,0.076923077,0,0
941,4a46b5ade7cba524e9fd225e6063480b,0,0,0,0,0.076923077,0,0
942,4a97f63fc814df8bffdad2e24c8f6f5c,0,0,0,0,0.076923077,0,0
943,4ad9bd3a8896e0d999310ebc70b973ff,0,0,0,0,0.076923077,0,0
944,4b914706075574f187b2e1f14f0e0c68,0,0,0,0,0.076923077,0,0
945,4bcef5301e75af3bf0a3095ca9b81850,0,0,0,0,0.076923077,0,0
946,4bfa5cc66a7b80c6a3701c294b89f151,0,0,0,0,0.076923077,0,0
947,4bfcadbf13a563fbf6f53b791ee62f6f,0,0,0,0,0.076923077,0,0
948,4c1c3c345fadd8f44039c26efba0e0d3,0,0,0,0,0.076923077,0,0
949,4c2be6980f2849a80b3fa494c04b33f2,0,0,0,0,0.076923077,0,0
950,4ca9f2c13f4370fac0a80fab81513047,0,0,0,0,0.076923077,0,0
951,4d9f0ad0c123396a85ce325b644b5012,0,0,0,0,0.076923077,0,0
952,4df8e2bcf2df403fd8b89327de53b03c,0,0,0,0,0.076923077,0,0
953,4e2d22c95bd31fa0c79aa471bcee0f8d,0,0,0,0,0.076923077,0,0
954,4e4331364ff0055f73e5e9eb2c8c8345,0,0,0,0,0.076923077,0,0
955,4ea6239180bc98c9978c10b3a280baab,0,0,0,0,0.076923077,0,0
956,4f3855cd7472fccb2fa09761702a2054,0,0,0,0,0.076923077,0,0
957,4f483cf69ea3471c4f1fc3dc29faa5bf,0,0,0,0,0.076923077,0,0
958,4f843746bb4e6c2ec1a203c41c68086a,0,0,0,0,0.076923077,0,0
959,4fb8bd8fbd2fa846c54dcbf968d04f63,0,0,0,0,0.076923077,0,0
960,4ff903a8c9195ce328c5100c02b5466b,0,0,0,0,0.076923077,0,0
961,4ffe556fda8774729c4b4189523662de,0,0,0,0,0.076923077,0,0
962,506f12d60e1aa6b14625acc366eabad9,0,0,0,0,0.076923077,0,0
963,50809634418f65834383ca66ae76511b,0,0,0,0,0.076923077,0,0
964,508a1b09b114cbe366bd5a378b17cba1,0,0,0,0,0.076923077,0,0
965,50c39cfa0d568f775b9736c0932559f1,0,0,0,0,0.076923077,0,0
966,5141c656c5d063dfb52962bcddaf7e7c,0,0,0,0,0.076923077,0,0
967,515db5262f4e22905586a18a1e078050,0,0,0,0,0.076923077,0,0
968,51c99d0c08ee1b8e97ca9554432e70e6,0,0,0,0,0.076923077,0,0
969,520bf661299b16ed99b9f6dd5998c9d3,0,0,0,0,0.076923077,0,0
970,52306c440912e3ad99bc49279e687a07,0,0,0,0,0.076923077,0,0
971,527e46c290738439176fde80a625e247,0,0,0,0,0.076923077,0,0
972,5280fa0ad8f7a54c7b579f74c7a6e23c,0,0,0,0,0.076923077,0,0
973,52e381df7b63f438f2ed3c985afe7b8a,0,0,0,0,0.076923077,0,0
974,52eee86fe54ad3e8c1bf74c1c4aee346,0,0,0,0,0.076923077,0,0
975,52fcc8a941fe67ef4022940d0f2ee56e,0,0,0,0,0.076923077,0,0
976,5304ea855572d71e4e05634233a0eeaa,0,0,0,0,0.076923077,0,0
977,53d4b7886448624014388b4a6c361483,0,0,0,0,0.076923077,0,0
978,54348a90591000946f9e4d7eb4d6489a,0,0,0,0,0.076923077,0,0
979,548a5eb81c7ae4362c85771b53ac44d6,0,0,0,0,0.076923077,0,0
613,cfbf7baf7eec18e557f18df3745a25d7,0.25,0,0,0,0.153846154,1,1
980,54dde4f5e50cc3c234963371c68181e2,0,0,0,0,0.076923077,0,0
981,550315b6f62842300ae0f43ea383fd74,0,0,0,0,0.076923077,0,0
982,5568e8e7160512d85736367aa602e075,0,0,0,0,0.076923077,0,0
983,55d23af068d31150561d3bb92ec0d344,0,0,0,0,0.076923077,0,0
984,56030bb96b4fefb1f41b2ea11dbfe8e6,0,0,0,0,0.076923077,0,0
985,560edb74da06404d54758846323ab6c5,0,0,0,0,0.076923077,0,0
986,5656f490672b94f23e1c9cad069ae8ce,0,0,0,0,0.076923077,0,0
987,566cfa32aabb251115de779b99f037ec,0,0,0,0,0.076923077,0,0
988,56705878802e0e49acf949a241c77fa4,0,0,0,0,0.076923077,0,0
989,56967785d495cdb83666c3139bb4028f,0,0,0,0,0.076923077,0,0
990,56aaf392f1b9044fd382b5625f41caf7,0,0,0,0,0.076923077,0,0
991,57244b5b824f770cd911f9f5cd1c2faf,0,0,0,0,0.076923077,0,0
992,5745da399454187a19b6eff5fb4d59d0,0,0,0,0,0.076923077,0,0
993,578c19cfa88d91acf3284f4fd44e5b11,0,0,0,0,0.076923077,0,0
994,57a2c1b9c2536e98139d14f743e9d098,0,0,0,0,0.076923077,0,0
995,57a9ad6751b3add372ef2c795ed2d8a8,0,0,0,0,0.076923077,0,0
996,57b5210ace9456d492872331ec0925b5,0,0,0,0,0.076923077,0,0
997,57cecd0726597ea9a5d7440f198a658b,0,0,0,0,0.076923077,0,0
998,584cd7fd0cacc23bf3b38c133a564a85,0,0,0,0,0.076923077,0,0
999,58c10948aa12e83857cb8d9395404313,0,0,0,0,0.076923077,0,0
1000,591d6c339474105d17f571b88d5698b4,0,0,0,0,0.076923077,0,0
1001,594a9e2f4931d858ab5a368bcb42ccaa,0,0,0,0,0.076923077,0,0
1002,59a072c85341c43228e9640a4a9e804b,0,0,0,0,0.076923077,0,0
1003,59f52682f9d53a063f37349aa7303d0b,0,0,0,0,0.076923077,0,0
638,ebed76add8cd3439e52852159d1e33c3,0.25,0,0,0,0.153846154,1,1
1004,59f984e250c2910637d4f9106746fde1,0,0,0,0,0.076923077,0,0
1005,5a18ec68d6fb5bd49f4455033c26e1a3,0,0,0,0,0.076923077,0,0
1006,5a30e65a0f8b27f3a1f61cae268ca43f,0,0,0,0,0.076923077,0,0
1007,5adc70e6d89ed4d0db0fa3c514eedffa,0,0,0,0,0.076923077,0,0
1008,5b5364412736bf10f8bd809f4eab0cd1,0,0,0,0,0.076923077,0,0
1009,5bff4fc4efdc29878b5ecf4dc019c54f,0,0,0,0,0.076923077,0,0
1010,5c189ead1f42eb14eacea42777d6447e,0,0,0,0,0.076923077,0,0
1011,5c2fc5a8cfc274a507393073273ef218,0,0,0,0,0.076923077,0,0
647,f8b7b990a6adde90510f1ccd19a92d9b,0.75,0,0,0,0.153846154,3,2
648,fa54c7e493159abf9d68ffac9ab9068b,0.25,0,0,0,0.153846154,1,1
1012,5c4eb5f3f9b543f9147bbe84648f42a2,0,0,0,0,0.076923077,0,0
1013,5caa176a2c38e52cca7dea7ff04325b2,0,0,0,0,0.076923077,0,0
1014,5cd6023d4b75ba7a5cf252dd61711a03,0,0,0,0,0.076923077,0,0
1015,5f3a6fea1098520a7d13f8d9d40ddea3,0,0,0,0,0.076923077,0,0
1016,5f745df11bea44f7edd8796f0147882b,0,0,0,0,0.076923077,0,0
1017,5f74f606b857bb3645c4ad5c4cbd8644,0,0,0,0,0.076923077,0,0
1018,6025fb3e1608617c470d2f110a7af114,0,0,0,0,0.076923077,0,0
1019,6065795e11640480c4008449e35c8178,0,0,0,0,0.076923077,0,0
1020,6116de1795e8753decf8421c846768f7,0,0,0,0,0.076923077,0,0
1021,61301c160d8ff52faab29ec827c55772,0,0,0,0,0.076923077,0,0
